customerid,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,churn_probability,predicted_churn,risk_category,cluster,segment_name,pca_1,pca_2,strategic_group,value_at_risk,actionable_value_at_risk,priority_percentile,retention_priority,retention_rank
5599-HVLTW,1,United States,California,Oakland,94609,"37.834341, -122.26437",37.834341,-122.26437,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,No,0,39,3276,Attitude of support person,0.587135923946047,1,Medium,2,New High-Risk,-2.517286800520861,-2.133186860226143,Standard,1923.4572868472499,1923.4572868472499,0.7779355388328837,High,1565
0655-RBDUG,1,United States,California,Alviso,95002,"37.449537, -121.994813",37.449537,-121.994813,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.05,713.0,Yes,1,86,2561,Competitor offered more data,0.7509549569894712,1,High,2,New High-Risk,-2.334765264519953,-0.6883498793570202,High Risk,1923.195644850036,1923.195644850036,0.7777935538832884,High,1566
9398-MMQTO,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.45,221.1,No,0,61,3956,Attitude of support person,0.4861044444408319,0,Medium,2,New High-Risk,-1.0625920192225031,-2.8772119944864376,Standard,1923.029182207931,1923.029182207931,0.777651568933693,High,1567
1853-UDXBW,1,United States,California,Samoa,95564,"40.809636, -124.189977",40.809636,-124.189977,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,70.0,Yes,1,85,2485,Price too high,0.772510352411624,1,High,2,New High-Risk,-1.760483238135009,-3.5676027930019165,High Risk,1919.6882257428856,1919.6882257428856,0.7773675990345024,High,1569
4537-DKTAL,1,United States,California,Darwin,93522,"36.319181, -117.593053",36.319181,-117.593053,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.55,84.4,No,0,70,4372,Attitude of support person,0.4390794598906792,0,Medium,2,New High-Risk,-0.9084207666720155,-4.268569855359295,Standard,1919.6553986420495,1919.6553986420495,0.777225614084907,High,1570
7294-TMAOP,1,United States,California,Castro Valley,94546,"37.708327, -122.083473",37.708327,-122.083473,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.55,90.55,Yes,1,72,2627,Competitor made better offer,0.7303655900159757,1,High,2,New High-Risk,-1.5601233011439384,-2.751010564024991,High Risk,1918.670404971968,1918.670404971968,0.7770836291353117,High,1571
2014-MKGMH,1,United States,California,Riverside,92508,"33.885499, -117.324959",33.885499,-117.324959,Female,No,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.1,4674.4,No,0,54,4883,Attitude of support person,0.3928288042898054,0,Low,0,Established High-Value,-2.6679086269104912,1.0477807293538532,Standard,1918.1830513471198,1918.1830513471198,0.7769416441857163,High,1572
2761-OCIAX,1,United States,California,Palo Cedro,96073,"40.582399, -122.195512",40.582399,-122.195512,Male,Yes,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,165.4,Yes,1,81,2803,Competitor made better offer,0.6843297781067355,1,Medium,2,New High-Risk,-2.213333130185752,-3.698261767126996,Standard,1918.1763680331794,1918.1763680331794,0.7767996592361209,High,1573
7398-SKNQZ,1,United States,California,Downey,90241,"33.940884, -118.128628",33.940884,-118.128628,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9,273.2,No,0,58,2330,Attitude of support person,0.8229792669153904,1,High,2,New High-Risk,-2.017834092051792,-1.3091688456248638,High Risk,1917.5416919128595,1917.5416919128595,0.7766576742865257,High,1574
9094-AZPHK,1,United States,California,San Bernardino,92405,"34.142747, -117.300864",34.142747,-117.300864,Female,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415.0,No,0,65,2565,Attitude of support person,0.7475665815719061,1,High,2,New High-Risk,-2.6149785125842886,-1.076318851996636,High Risk,1917.5082817319392,1917.5082817319392,0.7765156893369303,High,1575
3716-UVSPD,1,United States,California,San Juan Capistrano,92675,"33.521447, -117.602555",33.521447,-117.602555,Male,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.3,49.3,No,0,45,4209,Attitude of support person,0.4552622505024286,0,Medium,2,New High-Risk,-1.310110379875414,-3.5684536947443384,Standard,1916.1988123647218,1916.1988123647218,0.7760897344881442,High,1578
0060-FUALY,1,United States,California,Los Angeles,90003,"33.964131, -118.272783",33.964131,-118.272783,Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.75,5597.65,No,0,26,5238,Attitude of support person,0.3657762286932055,0,Low,0,Established High-Value,-2.6465073663915155,1.1907050022907597,Standard,1915.9358858950102,1915.9358858950102,0.775947749538549,High,1579
4976-LNFVV,1,United States,California,Daly City,94015,"37.680844, -122.48131",37.680844,-122.48131,Male,Yes,Yes,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.3,577.15,No,0,20,4615,Attitude of support person,0.4148846817382013,0,Medium,3,Mid-Tenure Moderate-Risk,-2.1998162287278364,-1.4541098816389646,Standard,1914.692806221799,1914.692806221799,0.7758057645889536,High,1580
2070-XYMFH,1,United States,California,Long Beach,90815,"33.797638, -118.11662",33.797638,-118.11662,Female,Yes,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.35,1835.3,No,0,50,3558,Attitude of support person,0.5381298522258287,1,Medium,2,New High-Risk,-2.2829485062803707,-2.300750239782426,Standard,1914.6660142194983,1914.6660142194983,0.7756637796393582,High,1581
3352-ALMCK,1,United States,California,Navarro,95463,"39.182916, -123.552571",39.182916,-123.552571,Male,No,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.65,4108.15,No,0,52,3655,Attitude of support person,0.5235913582997136,1,Medium,0,Established High-Value,-2.291242510958478,0.694239773853243,Standard,1913.726414585453,1913.726414585453,0.7755217946897629,High,1582
3336-JORSO,1,United States,California,Hayward,94542,"37.656695, -122.048361",37.656695,-122.048361,Female,Yes,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.45,3655.45,Yes,1,80,3401,Product dissatisfaction,0.5614932285821106,1,Medium,0,Established High-Value,-3.123570866999055,1.1293495869783514,Standard,1909.6384704077582,1909.6384704077582,0.7753798097401675,High,1583
2189-WWOEW,1,United States,California,Keene,93531,"35.214982, -118.59049",35.214982,-118.59049,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,Yes,1,96,3579,Don't know,0.5330858928170417,1,Medium,2,New High-Risk,-1.7978651046543146,-1.86306998596048,Standard,1907.9144103921922,1907.9144103921922,0.7752378247905722,High,1584
0793-TWELN,1,United States,California,Los Angeles,90026,"34.078991, -118.263804",34.078991,-118.263804,Female,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,319.85,No,0,62,2841,Attitude of support person,0.6714557374763859,1,Medium,2,New High-Risk,-2.1349891809671693,-2.9713824672537346,Standard,1907.6057501704122,1907.6057501704122,0.7750958398409769,High,1585
4223-WOZCM,1,United States,California,Carmel,93923,"36.460611, -121.852507",36.460611,-121.852507,Male,Yes,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.95,107.1,No,0,78,5251,Attitude of support person,0.3631264057841435,0,Low,2,New High-Risk,-0.8603700571149487,-3.3524225771947047,Standard,1906.7767567725375,1906.7767567725375,0.7749538548913815,High,1586
8640-SDGKB,1,United States,California,Los Angeles,90066,"34.002028, -118.430656",34.002028,-118.430656,Male,No,No,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.4,299.7,Yes,1,69,3633,Attitude of support person,0.5246503494682869,1,Medium,2,New High-Risk,-1.6389754325202053,-1.128584464935332,Standard,1906.0547196182863,1906.0547196182863,0.7748118699417862,High,1587
0125-LZQXK,1,United States,California,Big Oak Flat,95305,"37.818589, -120.256995",37.818589,-120.256995,Male,No,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1553.95,Yes,1,99,3025,Attitude of service provider,0.6298591918240858,1,Medium,2,New High-Risk,-2.096985182283508,-0.6918943774497532,Standard,1905.3240552678594,1905.3240552678594,0.7746698849921908,High,1588
4636-JGAAI,1,United States,California,San Jose,95120,"37.186141, -121.843554",37.186141,-121.843554,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,88.85,3000.25,No,0,70,4014,Attitude of support person,0.474448987887708,0,Medium,2,New High-Risk,-1.5666347864858707,-0.2720351910874189,Standard,1904.43823738126,1904.43823738126,0.7745279000425955,High,1589
5896-NPFWW,1,United States,California,Visalia,93292,"36.37559, -119.211689",36.37559,-119.211689,Male,No,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,1,86,3273,Competitor offered higher download speeds,0.5813325453843187,1,Medium,2,New High-Risk,-1.4257815998262988,-2.741960487197695,Standard,1902.701421042875,1902.701421042875,0.7743859150930001,High,1590
4465-VDKIQ,1,United States,California,Glendale,91201,"34.17051, -118.289463",34.17051,-118.289463,Female,No,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.8,1358.6,No,0,42,4228,Attitude of support person,0.4495363081511416,0,Medium,2,New High-Risk,-1.372547728001687,-2.119705392756177,Standard,1900.6395108630268,1900.6395108630268,0.7742439301434048,High,1591
5494-HECPR,1,United States,California,Mi Wuk Village,95346,"38.121601, -120.133915",38.121601,-120.133915,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,80.25,Yes,1,69,2502,Moved,0.7593493914643037,1,High,2,New High-Risk,-1.9103260844796703,-3.602688551671075,High Risk,1899.8921774436878,1899.8921774436878,0.7741019451938095,High,1592
3966-HRMZA,1,United States,California,Bishop,93514,"37.04584, -118.397236",37.04584,-118.397236,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,75.05,202.9,No,0,56,3545,Attitude of support person,0.53550538350612,1,Medium,2,New High-Risk,-1.2238783718228112,-3.366185254721501,Standard,1898.3665845291953,1898.3665845291953,0.7739599602442141,High,1593
5804-LEPIM,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,139.05,Yes,1,73,2671,Extra data charges,0.7106511319332169,1,High,2,New High-Risk,-2.2003193854427723,-4.459153439645687,High Risk,1898.1491733936225,1898.1491733936225,0.7738179752946188,High,1594
2190-BCXEC,1,United States,California,Death Valley,92328,"36.27688, -117.033326",36.27688,-117.033326,Female,No,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,No,0,45,5257,Attitude of support person,0.3609580012257714,0,Low,2,New High-Risk,-2.110721984403229,-0.3631927836899459,Standard,1897.5562124438802,1897.5562124438802,0.7736759903450234,High,1595
1587-FKLZB,1,United States,California,Santa Barbara,93101,"34.419203, -119.710008",34.419203,-119.710008,Male,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,Yes,1,96,4479,Attitude of support person,0.4236003661126334,0,Medium,0,Established High-Value,-3.17046885909424,1.9559274877885968,Standard,1897.306039818485,1897.306039818485,0.773534005395428,High,1596
5533-NHFRF,1,United States,California,San Jose,95132,"37.424655, -121.74841",37.424655,-121.74841,Male,Yes,No,No,7,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.4,265.8,No,0,77,3410,Attitude of support person,0.556032905878676,1,Medium,3,Mid-Tenure Moderate-Risk,-2.4346085414207743,-2.4197441425332187,Standard,1896.0722090462853,1896.0722090462853,0.7733920204458328,High,1597
5133-VRSAB,1,United States,California,Olema,94950,"38.052209, -122.775567",38.052209,-122.775567,Male,No,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.35,216.45,No,0,59,5369,Attitude of support person,0.3526695680614374,0,Low,3,Mid-Tenure Moderate-Risk,-0.8334199085810795,-3.573739280407136,Standard,1893.4829109218574,1893.4829109218574,0.7732500354962374,High,1598
7994-UYIVZ,1,United States,California,Miramonte,93641,"36.696759, -119.024051",36.696759,-119.024051,Male,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,No,0,72,2512,Attitude of support person,0.7536537601493043,1,High,2,New High-Risk,-2.1864549062387915,-1.496880687947464,High Risk,1893.1782454950524,1893.1782454950524,0.773108050546642,High,1599
7660-HDPJV,1,United States,California,Long Beach,90810,"33.819814, -118.222416",33.819814,-118.222416,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,1,81,2637,Poor expertise of online support,0.7175014249746248,1,High,2,New High-Risk,-1.755905412523744,-4.377681880696168,High Risk,1892.0512576580854,1892.0512576580854,0.7729660655970467,High,1600
0096-BXERS,1,United States,California,Inverness,94937,"38.099323, -122.945723",38.099323,-122.945723,Female,No,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,No,0,74,3442,Attitude of support person,0.5488663253358665,1,Medium,2,New High-Risk,-1.3698719735335192,-2.8717780534062323,Standard,1889.1978918060527,1889.1978918060527,0.7726820956978561,High,1602
4351-QLCSU,1,United States,California,Quincy,95971,"39.971228, -121.041166",39.971228,-121.041166,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,55.0,Yes,1,98,3809,Long distance charges,0.4957696575641739,0,Medium,2,New High-Risk,-1.3213244882230155,-3.12077007338525,Standard,1888.3866256619383,1888.3866256619383,0.7723981257986653,High,1604
3988-RQIXO,1,United States,California,Corona Del Mar,92625,"33.600987, -117.862734",33.600987,-117.862734,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.3,91.3,Yes,1,71,2371,Attitude of service provider,0.7962911520651048,1,High,2,New High-Risk,-2.4983891396343347,-2.936929801148556,High Risk,1888.0063215463636,1888.0063215463636,0.77225614084907,High,1605
8849-AYPTR,1,United States,California,Sacramento,95819,"38.567594, -121.437507",38.567594,-121.437507,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.25,2964.05,No,0,57,3296,Attitude of support person,0.5721968858048212,1,Medium,2,New High-Risk,-1.7548240698881776,-0.9906385161300076,Standard,1885.9609356126907,1885.9609356126907,0.7719721709498794,High,1607
8066-POXGX,1,United States,California,Fresno,93720,"36.878709, -119.7645",36.878709,-119.7645,Female,No,No,No,13,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,446.1,Yes,1,79,3104,Attitude of service provider,0.6075115387334225,1,Medium,3,Mid-Tenure Moderate-Risk,-2.0951028229923057,-3.7641769493197375,Standard,1885.7158162285432,1885.7158162285432,0.771830186000284,High,1608
8242-SOQUO,1,United States,California,Oakland,94619,"37.787186, -122.14633",37.787186,-122.14633,Female,Yes,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.7,392.5,No,0,54,2660,Attitude of support person,0.7087770110149765,1,High,2,New High-Risk,-2.373704785425952,-2.857362194227269,High Risk,1885.3468492998375,1885.3468492998375,0.7716882010506886,High,1609
5940-AHUHD,1,United States,California,Pomona,91768,"34.067932, -117.785168",34.067932,-117.785168,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,70.6,Yes,1,69,3338,Lack of self-service on Website,0.5647939924243975,1,Medium,2,New High-Risk,-0.7680736320732985,-4.181568549164001,Standard,1885.282346712639,1885.282346712639,0.7715462161010933,High,1610
1169-WCVAK,1,United States,California,Fresno,93710,"36.822715, -119.761826",36.822715,-119.761826,Male,No,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,No,0,63,4600,Attitude of support person,0.4095098169609764,0,Medium,2,New High-Risk,-1.923630384039032,0.4976265833745478,Standard,1883.7451580204913,1883.7451580204913,0.7714042311514979,High,1611
0963-ZBDRN,1,United States,California,Claremont,91711,"34.127621, -117.717863",34.127621,-117.717863,Male,No,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,Yes,1,93,3606,Attitude of support person,0.5223505200477657,1,Medium,2,New High-Risk,-2.184236105846885,-1.0140405817737328,Standard,1883.595975292243,1883.595975292243,0.7712622462019026,High,1612
6407-UTSLV,1,United States,California,Compton,90222,"33.912246, -118.236773",33.912246,-118.236773,Female,Yes,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,No,0,53,2885,Attitude of support person,0.6528136024976549,1,Medium,2,New High-Risk,-2.131268248017336,-2.4157259825835578,Standard,1883.3672432057342,1883.3672432057342,0.7711202612523073,High,1613
9752-ZNQUT,1,United States,California,Visalia,93291,"36.391777, -119.372842",36.391777,-119.372842,Female,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.6,48.6,No,0,24,3704,Attitude of support person,0.5084453903843802,1,Medium,2,New High-Risk,-1.405058645875112,-3.6805445528132745,Standard,1883.2817259837443,1883.2817259837443,0.7709782763027119,High,1614
1763-WQFUK,1,United States,California,Riverside,92503,"33.890046, -117.455583",33.890046,-117.455583,Male,No,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.5,147.75,No,0,43,5258,Attitude of support person,0.3580867778144574,0,Low,2,New High-Risk,-0.8336529538435576,-3.3295810785750657,Standard,1882.820277748417,1882.820277748417,0.7708362913531166,High,1615
2770-NSVDG,1,United States,California,San Jose,95124,"37.257063, -121.923037",37.257063,-121.923037,Male,No,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.1,688.0,No,0,33,4636,Attitude of support person,0.4060758713066645,0,Medium,3,Mid-Tenure Moderate-Risk,-1.4852585777735694,-2.4512177418923304,Standard,1882.5677393776966,1882.5677393776966,0.7706943064035212,High,1616
6537-OTKMY,1,United States,California,Covelo,95428,"39.83307, -123.178765",39.83307,-123.178765,Male,No,No,No,15,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2,No,0,63,5091,Attitude of support person,0.3694568326212879,0,Low,3,Mid-Tenure Moderate-Risk,-1.6110039613290816,-0.9380091931543942,Standard,1880.9047348749768,1880.9047348749768,0.7705523214539259,High,1617
3606-TWKGI,1,United States,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367,Male,Yes,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,Yes,1,84,2494,Extra data charges,0.7539332261912274,1,High,2,New High-Risk,-3.0739797825740607,-0.3667474399724991,High Risk,1880.3094661209211,1880.3094661209211,0.7704103365043306,High,1618
2254-DLXRI,1,United States,California,Burbank,91504,"34.213049, -118.317651",34.213049,-118.317651,Female,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,No,0,57,2742,Attitude of support person,0.685097018673212,1,Medium,2,New High-Risk,-1.7265340189722034,-2.958395916377991,Standard,1878.5360252019475,1878.5360252019475,0.7699843816555445,High,1621
8945-GRKHX,1,United States,California,Santa Barbara,93110,"34.437945, -119.77191",34.437945,-119.77191,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.65,78.65,Yes,1,81,2728,Competitor had better devices,0.6885546957212898,1,Medium,2,New High-Risk,-1.3985932685534734,-3.534322010515093,Standard,1878.3772099276787,1878.3772099276787,0.7698423967059491,High,1622
2740-TVLFN,1,United States,California,Manteca,95337,"37.750822, -121.238423",37.750822,-121.238423,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,50.15,No,0,80,3043,Attitude of support person,0.6171352284715325,1,Medium,2,New High-Risk,-1.8513625140410843,-3.897452419052755,Standard,1877.9425002388732,1877.9425002388732,0.7697004117563538,High,1623
4480-MBMLB,1,United States,California,Los Angeles,90066,"34.002028, -118.430656",34.002028,-118.430656,Female,No,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.8,3886.45,No,0,68,5319,Attitude of support person,0.3525298116848628,0,Low,0,Established High-Value,-2.402809256288993,2.082712355950464,Standard,1875.1060683517853,1875.1060683517853,0.7694164418571632,High,1625
2867-UIMSS,1,United States,California,Vernalis,95385,"37.609095, -121.263381",37.609095,-121.263381,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,Yes,1,85,2734,Product dissatisfaction,0.6849104885829769,1,Medium,2,New High-Risk,-1.4136170533515229,-3.524930280407113,Standard,1872.5452757858588,1872.5452757858588,0.7692744569075678,High,1626
5536-SLHPM,1,United States,California,Temecula,92592,"33.507255, -117.029473",33.507255,-117.029473,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15,Yes,1,79,4398,Attitude of support person,0.4253206926601764,0,Medium,2,New High-Risk,-2.51636381672919,-0.5077596105079811,Standard,1870.560406319456,1870.560406319456,0.7689904870083771,High,1628
1666-JXLKU,1,United States,California,Shingle Springs,95682,"38.598936, -120.963092",38.598936,-120.963092,Female,No,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3810.55,No,0,52,2904,Attitude of support person,0.6427400389913741,1,Medium,2,New High-Risk,-2.7708796193794765,-0.2753644359977721,Standard,1866.5170732309505,1866.5170732309505,0.7687065171091865,High,1630
2869-ADAWR,1,United States,California,Sutter Creek,95685,"38.432145, -120.77069",38.432145,-120.77069,Female,No,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.3,4016.85,Yes,1,97,4880,Poor expertise of online support,0.3823521611057887,0,Low,2,New High-Risk,-2.416294536292156,-0.29842234008653,Standard,1865.8785461962489,1865.8785461962489,0.7685645321595911,High,1631
3208-YPIOE,1,United States,California,La Mesa,91942,"32.782501, -117.01611",32.782501,-117.01611,Male,No,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,3017.65,Yes,1,96,4696,Competitor made better offer,0.3972716409269793,0,Low,2,New High-Risk,-1.9230862862412217,-2.5253116584181976,Standard,1865.5876257930947,1865.5876257930947,0.7684225472099957,High,1632
9026-RNUJS,1,United States,California,Van Nuys,91401,"34.178483, -118.431791",34.178483,-118.431791,Male,Yes,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.35,237.25,Yes,1,81,4618,Product dissatisfaction,0.403957100274677,0,Medium,2,New High-Risk,-1.369274732087828,-3.4300550418907414,Standard,1865.4738890684584,1865.4738890684584,0.7682805622604004,High,1633
7752-XUSCI,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,Female,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,1,84,4105,Don't know,0.4544259248863317,0,Medium,0,Established High-Value,-2.963667132519997,1.3075652989324844,Standard,1865.4184216583917,1865.4184216583917,0.768138577310805,High,1634
3583-KRKMD,1,United States,California,San Diego,92115,"32.762506, -117.07245",32.762506,-117.07245,Male,No,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,1373.05,No,0,62,4668,Attitude of support person,0.3994798066370809,0,Low,2,New High-Risk,-1.5597140550185824,-2.4146204504159394,Standard,1864.7717373818934,1864.7717373818934,0.7679965923612098,High,1635
7176-WIONM,1,United States,California,Bishop,93514,"37.04584, -118.397236",37.04584,-118.397236,Female,No,Yes,No,12,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.85,617.15,No,0,24,2873,Attitude of support person,0.6489542274960441,1,Medium,3,Mid-Tenure Moderate-Risk,-2.0436284424986786,-0.8221292093433266,Standard,1864.4454955961348,1864.4454955961348,0.7678546074116144,High,1636
9462-MJUAW,1,United States,California,Berkeley,94708,"37.897743, -122.263124",37.897743,-122.263124,Male,No,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.4,206.6,Yes,1,92,4399,Service dissatisfaction,0.4237814068415158,0,Medium,2,New High-Risk,-0.8696930560827659,-3.55963673012013,Standard,1864.2144086958278,1864.2144086958278,0.767712622462019,High,1637
5922-ABDVO,1,United States,California,Seal Beach,90740,"33.75462, -118.071128",33.75462,-118.071128,Female,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.65,1761.05,Yes,1,74,3046,Attitude of support person,0.6118364858790617,1,Medium,2,New High-Risk,-1.4893634065561432,-0.6568030346882253,Standard,1863.653935987622,1863.653935987622,0.7675706375124237,High,1638
8286-AFUYI,1,United States,California,Glendale,91203,"34.153338, -118.262974",34.153338,-118.262974,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,47.95,47.95,No,0,35,5092,Attitude of support person,0.3658262979928967,0,Low,2,New High-Risk,-0.7891097176903078,-3.511345251214354,Standard,1862.7875093798298,1862.7875093798298,0.7674286525628283,High,1639
7975-TZMLR,1,United States,California,Reedley,93654,"36.636638, -119.421842",36.636638,-119.421842,Male,No,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.1,4889.3,No,0,29,5029,Attitude of support person,0.3704054526854053,0,Low,0,Established High-Value,-2.6733600879903645,1.840356111272099,Standard,1862.7690215549032,1862.7690215549032,0.7672866676132329,High,1640
