customerid,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,churn_probability,predicted_churn,risk_category,cluster,segment_name,pca_1,pca_2,strategic_group,value_at_risk,actionable_value_at_risk,priority_percentile,retention_priority,retention_rank
0253-ZTEOB,1,United States,California,Los Angeles,90004,"34.076259, -118.310715",34.076259,-118.310715,Female,No,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,0,50,3246,Attitude of support person,0.0151340947065189,0,Low,0,Established High-Value,-1.188409924499482,2.9421967328310745,Standard,49.125271417360345,0.0,0.11500780917222775,Low,6234
9931-DCEZH,1,United States,California,Roseville,95747,"38.784329, -121.373245",38.784329,-121.373245,Male,No,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.4,1516.6,No,0,74,4711,Attitude of support person,0.0151298655800802,0,Low,2,New High-Risk,-0.7072057673601462,-0.352636305520445,Standard,71.27679674775783,0.0,0.15348573051256567,Low,5963
3078-ZKNTS,1,United States,California,Rancho Santa Fe,92091,"32.99356, -117.207121",32.99356,-117.207121,Female,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.75,246.7,No,0,22,4314,Attitude of support person,0.0150948925267796,0,Low,1,Low-Spend Stable,6.332068447399976,1.123114962303782,Standard,65.1193663605272,0.0,0.14184296464574755,Low,6045
8046-DNVTL,1,United States,California,Weott,95571,"40.310119, -123.909449",40.310119,-123.909449,Male,No,Yes,No,62,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),38.6,2345.55,No,0,45,4558,Attitude of support person,0.0150639414823035,0,Low,3,Mid-Tenure Moderate-Risk,-1.3799902133051674,1.251274976533279,Standard,68.66144527633935,0.0,0.1472383927303706,Low,6007
8314-HTWVE,1,United States,California,Cypress,90630,"33.818477, -118.038307",33.818477,-118.038307,Female,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,No,0,60,3973,Attitude of support person,0.0150362005428002,0,Low,1,Low-Spend Stable,7.126503628869569,0.5929204893436839,Standard,59.73882475654519,0.0,0.13346585261962232,Low,6104
6922-NCEDI,1,United States,California,Costa Mesa,92627,"33.645672, -117.922613",33.645672,-117.922613,Male,No,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.2,1238.65,No,0,23,6473,Attitude of support person,0.0150354384822139,0,Low,1,Low-Spend Stable,6.042766644097631,0.0383238165467576,Standard,97.32439329537058,0.0,0.1896918926593781,Low,5708
8400-WZICQ,1,United States,California,Long Beach,90813,"33.781086, -118.199049",33.781086,-118.199049,Female,No,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8,No,0,61,4149,Attitude of support person,0.0150337039820712,0,Low,2,New High-Risk,-0.7151696640668332,-0.3598746920707319,Standard,62.374837821613404,0.0,0.1380093710066733,Low,6072
3520-FJGCV,1,United States,California,San Diego,92120,"32.807867, -117.060993",32.807867,-117.060993,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.6,8126.65,No,0,70,6486,Attitude of support person,0.0149940352409997,0,Low,0,Established High-Value,-2.0129231457774006,6.468653171664532,Standard,97.25131257312405,0.0,0.18954990770978275,Low,5709
4685-TFLLS,1,United States,California,Spreckels,93962,"36.624641, -121.647195",36.624641,-121.647195,Male,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,342.3,No,0,74,4808,Attitude of support person,0.0149714270752002,0,Low,1,Low-Spend Stable,6.6929147800710025,0.989136861779636,Standard,71.98262137756255,0.0,0.1546216101093284,Low,5955
1352-HNSAW,1,United States,California,Aliso Viejo,92656,"33.571259, -117.731917",33.571259,-117.731917,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,No,0,65,5633,Attitude of support person,0.0149635420050234,0,Low,0,Established High-Value,-2.041447018056445,6.380383542406212,Standard,84.28963211429681,0.0,0.17165980406076956,Low,5835
0859-YGKFW,1,United States,California,Olivehurst,95961,"39.082568, -121.55325",39.082568,-121.55325,Male,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,345.9,No,0,63,4458,Attitude of support person,0.0149221750376671,0,Low,1,Low-Spend Stable,6.693018737070552,0.9459365323618306,Standard,66.52305631791992,0.0,0.14368876899048702,Low,6032
7560-QRBXH,1,United States,California,Woodland,95695,"38.71967, -121.862416",38.71967,-121.862416,Female,No,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,936.7,No,0,21,3396,Attitude of support person,0.0149099846157764,0,Low,1,Low-Spend Stable,6.600205549235816,-0.4715914409258724,Standard,50.63430775517666,0.0,0.118841402811302,Low,6207
9170-ARBTB,1,United States,California,Felton,95018,"37.089111, -122.062213",37.089111,-122.062213,Female,No,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,1012.4,No,0,37,4848,Attitude of support person,0.0148591350140115,0,Low,1,Low-Spend Stable,6.312996544672495,1.0424811609470344,Standard,72.03708654792774,0.0,0.15476359505892376,Low,5954
0017-IUDMW,1,United States,California,Sunnyvale,94086,"37.378541, -122.020456",37.378541,-122.020456,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.8,8456.75,No,0,52,6252,Attitude of support person,0.0148536349440811,0,Low,0,Established High-Value,-2.063383603814055,6.5047189675551005,Standard,92.86492567039504,0.0,0.18387050972596905,Low,5749
0973-KYVNF,1,United States,California,Castaic,91384,"34.506627, -118.699048",34.506627,-118.699048,Female,No,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.65,5011.15,No,0,75,5176,Attitude of support person,0.0148134722769017,0,Low,0,Established High-Value,-1.2938640786343407,2.99592788095603,Standard,76.6745325052432,0.0,0.1601590231435468,Low,5916
8328-SKJNO,1,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,Male,No,No,Yes,23,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),40.65,947.4,No,0,43,5230,Attitude of support person,0.0147827437725397,0,Low,3,Mid-Tenure Moderate-Risk,-0.6021633168342467,0.0205172449835292,Standard,77.31374993038263,0.0,0.1608689478915235,Low,5911
3810-DVDQQ,1,United States,California,Shasta Lake,96019,"40.692523, -122.369876",40.692523,-122.369876,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,No,0,54,6173,Attitude of support person,0.0147661321566986,0,Low,0,Established High-Value,-2.0659905769273204,6.471226531102901,Standard,91.15133380330046,0.0,0.1810308107340622,Low,5769
3487-EARAT,1,United States,California,Wishon,93669,"37.287758, -119.548156",37.287758,-119.548156,Female,No,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),74.1,5222.3,No,0,43,6325,Attitude of support person,0.0147372450023951,0,Low,0,Established High-Value,-0.8402982352521443,3.651901209708093,Standard,93.213074640149,0.0,0.18472241942354112,Low,5743
7349-ALMUX,1,United States,California,Rancho Cucamonga,91730,"34.10097, -117.57882",34.10097,-117.57882,Male,No,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8,No,0,27,3183,Attitude of support person,0.0147342361734688,0,Low,0,Established High-Value,-0.3697530571606744,1.090525215591724,Standard,46.89907374015119,0.0,0.11145818543234418,Low,6259
5542-NKVRU,1,United States,California,La Grange,95329,"37.666587, -120.411517",37.666587,-120.411517,Female,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.75,844.45,No,0,57,2574,Attitude of support person,0.0147334954459423,0,Low,1,Low-Spend Stable,5.956713632942665,0.0436614796210108,Standard,37.92401727785548,0.0,0.09569785602726111,Low,6370
4825-XJGDM,1,United States,California,Mccloud,96057,"41.251322, -122.105209",41.251322,-122.105209,Female,No,No,No,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),43.7,2696.55,No,0,50,4051,Attitude of support person,0.014701157946797,0,Low,3,Mid-Tenure Moderate-Risk,-1.042507966926249,0.9779687541636436,Standard,59.554390842474646,0.0,0.13318188272043163,Low,6106
2005-DWQZJ,1,United States,California,Stevenson Ranch,91381,"34.364153, -118.615583",34.364153,-118.615583,Female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,201.7,No,0,47,3153,Attitude of support person,0.0146692377601923,0,Low,1,Low-Spend Stable,7.134341628885555,0.5060733850312734,Standard,46.25210665788632,0.0,0.11032230583558143,Low,6267
1094-BKOSX,1,United States,California,Coleville,96107,"38.42528, -119.475741",38.42528,-119.475741,Female,No,Yes,Yes,45,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),51.0,2264.5,No,0,22,4534,Attitude of support person,0.0146243226390022,0,Low,3,Mid-Tenure Moderate-Risk,-0.9602648603194064,2.201390323731053,Standard,66.30667884523598,0.0,0.14312082919210564,Low,6036
8883-ANODQ,1,United States,California,Termo,96132,"41.027281, -120.669427",41.027281,-120.669427,Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),84.4,5746.75,No,0,34,5045,Attitude of support person,0.014509760448933,0,Low,0,Established High-Value,-1.7755971813479985,2.838688686481348,Standard,73.20174146486698,0.0,0.15689336930285389,Low,5939
0224-NIJLP,1,United States,California,Turlock,95380,"37.474396, -120.875917",37.474396,-120.875917,Male,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,No,0,32,3899,Attitude of support person,0.0144830016882393,0,Low,1,Low-Spend Stable,7.122559472549324,0.6014621845252677,Standard,56.469223582445025,0.0,0.12821240948459464,Low,6141
5647-URDKA,1,United States,California,Alturas,96101,"41.468877, -120.54229",41.468877,-120.54229,Male,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,130.25,No,0,29,5962,Attitude of support person,0.0144775981688685,0,Low,1,Low-Spend Stable,7.114487252521652,0.8587216355496284,Standard,86.315440282794,0.0,0.1750674428510578,Low,5811
6532-YLWSI,1,United States,California,Crescent Mills,95934,"40.080342, -120.957805",40.080342,-120.957805,Female,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.8,1021.8,Yes,1,78,4166,Price too high,0.0144433873744202,0,Low,1,Low-Spend Stable,6.301636509175593,0.969582896497056,Standard,60.171151801834554,0.0,0.13389180746840834,Low,6101
0679-TDGAK,1,United States,California,Fresno,93727,"36.751489, -119.68072",36.751489,-119.68072,Male,No,Yes,Yes,50,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,75.5,4025.6,No,0,21,5141,Attitude of support person,0.0144380017607789,0,Low,0,Established High-Value,-0.7774217620569657,2.2656385145051843,Standard,74.22576705216433,0.0,0.15817123384921197,Low,5930
2229-DPMBI,1,United States,California,Blairsden Graeagle,96103,"39.783747, -120.661032",39.783747,-120.661032,Female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,162.15,No,0,58,3598,Attitude of support person,0.0144360497646317,0,Low,1,Low-Spend Stable,7.129963030120925,0.5594822745049851,Standard,51.940907053144855,0.0,0.1218230867528042,Low,6186
2176-LVPNX,1,United States,California,San Jose,95113,"37.333851, -121.891147",37.333851,-121.891147,Female,Yes,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.85,6293.45,No,0,33,4994,Attitude of support person,0.0144297119096486,0,Low,0,Established High-Value,-1.5255085657477565,3.983115245048309,Standard,72.06198127678512,0.0,0.1549055800085191,Low,5953
9624-EGDEQ,1,United States,California,Palo Alto,94304,"37.386978, -122.177746",37.386978,-122.177746,Female,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.8,813.3,No,0,61,5336,Attitude of support person,0.0144202351445819,0,Low,1,Low-Spend Stable,6.734299502073325,-0.0699057796489656,Standard,76.94637473148902,0.0,0.16030100809314213,Low,5915
7730-CLDSV,1,United States,California,Brentwood,94513,"37.908242, -121.682472",37.908242,-121.682472,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.65,7129.45,No,0,78,4616,Attitude of support person,0.0144198870157416,0,Low,0,Established High-Value,-1.912863425864733,4.604197698853438,Standard,66.56219846466323,0.0,0.14383075394008235,Low,6031
6388-TABGU,1,United States,California,Los Angeles,90011,"34.00709, -118.258681",34.00709,-118.258681,Male,No,No,No,62,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),56.15,3487.95,No,0,58,4529,Attitude of support person,0.0144070042671315,0,Low,2,New High-Risk,-0.6669768972331505,-0.1949178499547527,Standard,65.24932232583856,0.0,0.14226891949453357,Low,6042
5197-YPYBZ,1,United States,California,Laguna Niguel,92677,"33.529047, -117.701175",33.529047,-117.701175,Female,No,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,274.7,No,0,49,2646,Attitude of support person,0.0143957500811607,0,Low,1,Low-Spend Stable,6.392831668410338,1.5536617060560258,Standard,38.09115471475121,0.0,0.0959818259264518,Low,6368
0266-GMEAO,1,United States,California,Lompoc,93436,"34.601055, -120.382917",34.601055,-120.382917,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,No,0,70,5879,Attitude of support person,0.0143671883323718,0,Low,0,Established High-Value,-2.018826732842309,6.388853135051452,Standard,84.46470020601382,0.0,0.1718017890103649,Low,5834
8631-NBHFZ,1,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683,Male,Yes,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.4,5154.6,Yes,1,73,5910,Competitor offered higher download speeds,0.014340486036999,0,Low,0,Established High-Value,-1.5841222802070665,4.341441720576023,Standard,84.7522724786641,0.0,0.17236972880874626,Low,5830
9968-FFVVH,1,United States,California,Potter Valley,95469,"39.408634, -123.045516",39.408634,-123.045516,Male,No,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),68.8,4111.35,No,0,40,5082,Attitude of support person,0.0143372017729174,0,Low,0,Established High-Value,-1.072608664404494,2.218674145299737,Standard,72.86165940996622,0.0,0.15618344455487718,Low,5944
9620-QJREV,1,United States,California,Weldon,93283,"35.55647, -118.244914",35.55647,-118.244914,Male,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,1013.05,No,0,56,3313,Attitude of support person,0.0143309183367662,0,Low,1,Low-Spend Stable,6.318776826520685,-0.0437433852120288,Standard,47.47833244970642,0.0,0.11216811018032088,Low,6254
7945-PRBVF,1,United States,California,Nevada City,95959,"39.333737, -120.858667",39.333737,-120.858667,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.45,705.45,No,0,71,3967,Attitude of support person,0.0143171485913007,0,Low,1,Low-Spend Stable,6.4590799119931805,0.1521280645514412,Standard,56.796128461689875,0.0,0.12906431918216668,Low,6135
8917-FAEMR,1,United States,California,Vallejo,94590,"38.104705, -122.247387",38.104705,-122.247387,Female,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,784.25,No,0,27,3408,Attitude of support person,0.0143169734993871,0,Low,1,Low-Spend Stable,6.748246301903908,-0.3208444957010835,Standard,48.79224568591123,0.0,0.11458185432344171,Low,6237
0318-ZOPWS,1,United States,California,Malibu,90265,"34.074572, -118.831181",34.074572,-118.831181,Female,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,973.35,No,0,37,5422,Attitude of support person,0.014315219936398,0,Low,1,Low-Spend Stable,5.930603809651704,1.345412418606636,Standard,77.61712249514996,0.0,0.16157887263950022,Low,5906
8859-YSTWS,1,United States,California,Port Hueneme,93041,"34.110124, -119.100972",34.110124,-119.100972,Male,No,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,1004.5,No,0,44,4254,Attitude of support person,0.0142894204232115,0,Low,1,Low-Spend Stable,6.312158187604768,0.0806102575800025,Standard,60.78719448034172,0.0,0.1350276870651711,Low,6093
1043-YCUTE,1,United States,California,Hayward,94544,"37.639215, -122.037554",37.639215,-122.037554,Male,No,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1327.15,Yes,1,79,6484,Service dissatisfaction,0.0142406356980226,0,Low,1,Low-Spend Stable,5.448983120933913,2.2369089485667057,Standard,92.33628186597853,0.0,0.18287661507880165,Low,5756
0608-JDVEC,1,United States,California,Dunlap,93621,"36.789213, -119.140338",36.789213,-119.140338,Male,No,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.8,1013.2,No,0,61,5914,Attitude of support person,0.0142365896729955,0,Low,1,Low-Spend Stable,6.209238264296546,0.9778127438657582,Standard,84.19519132609538,0.0,0.17137583416157887,Low,5837
7030-FZTFM,1,United States,California,Gonzales,93926,"36.52588, -121.396719",36.52588,-121.396719,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.9,7922.75,No,0,27,6444,Attitude of support person,0.0142273187553616,0,Low,0,Established High-Value,-1.6245961418711306,5.795573173867813,Standard,91.68084205955016,0.0,0.18188272043163425,Low,5763
8571-ZCMCX,1,United States,California,Fresno,93706,"36.654614, -119.903674",36.654614,-119.903674,Female,No,Yes,Yes,47,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.0,2768.65,No,0,48,3248,Attitude of support person,0.0141942387512721,0,Low,3,Mid-Tenure Moderate-Risk,-1.4763705080384957,3.1106142288786107,Standard,46.10288746413178,0.0,0.10975436603720005,Low,6271
9451-WLYRI,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,Female,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.05,990.45,No,0,74,6160,Attitude of support person,0.0141878308908094,0,Low,1,Low-Spend Stable,6.309117713817288,1.21858735251167,Standard,87.39703828738591,0.0,0.17691324719579724,Low,5798
2197-OMWGI,1,United States,California,Los Angeles,90014,"34.043144, -118.251977",34.043144,-118.251977,Female,Yes,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.0,3656.25,No,0,31,5583,Attitude of support person,0.0141664805269219,0,Low,3,Mid-Tenure Moderate-Risk,-2.2993129814432827,2.5069689361960688,Standard,79.09146078180497,0.0,0.163566661933835,Low,5892
0197-PNKNK,1,United States,California,Scotts Valley,95066,"37.070177, -122.010077",37.070177,-122.010077,Female,No,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.45,5848.6,No,0,49,5629,Attitude of support person,0.0141496657453336,0,Low,0,Established High-Value,-1.3009621183110314,2.6091224077020447,Standard,79.64846848048283,0.0,0.16427658668181172,Low,5887
3230-JCNZS,1,United States,California,San Francisco,94107,"37.768881, -122.395521",37.768881,-122.395521,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.0,7061.65,No,0,74,4305,Attitude of support person,0.0141273228369098,0,Low,0,Established High-Value,-1.8885480422271792,4.451944952318843,Standard,60.818124812896684,0.0,0.13516967201476643,Low,6092
3712-PKXZA,1,United States,California,Glendale,91201,"34.17051, -118.289463",34.17051,-118.289463,Male,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,0,42,5110,Attitude of support person,0.0141232634794451,0,Low,1,Low-Spend Stable,5.77918024397092,1.195105292841235,Standard,72.16987637996446,0.0,0.15504756495811445,Low,5952
0556-FJEGU,1,United States,California,Lafayette,94549,"37.907777, -122.127161",37.907777,-122.127161,Male,No,No,No,58,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),70.1,4048.95,No,0,58,4474,Attitude of support person,0.0141208660821118,0,Low,0,Established High-Value,-0.7342751640307923,1.8775981698791149,Standard,63.17675485136819,0.0,0.13928723555303138,Low,6063
7520-HQWJU,1,United States,California,Santa Ysabel,92070,"33.174725, -116.743329",33.174725,-116.743329,Female,No,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65,No,0,26,4172,Attitude of support person,0.0141077702200346,0,Low,0,Established High-Value,-1.5704382831704873,1.9090777337879763,Standard,58.85761735798435,0.0,0.13176203322447821,Low,6116
8639-NHQEI,1,United States,California,Seiad Valley,96086,"41.924174, -123.260788",41.924174,-123.260788,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.9,6954.15,No,0,30,4213,Attitude of support person,0.0140719998488097,0,Low,0,Established High-Value,-1.8833529368099813,3.5812906382638503,Standard,59.285335363035266,0.0,0.1327559278716456,Low,6109
8670-MEFCP,1,United States,California,Tranquillity,93668,"36.635661, -120.288644",36.635661,-120.288644,Female,No,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.9,3379.25,No,0,77,3570,Attitude of support person,0.0140663747358403,0,Low,0,Established High-Value,-1.376081213062794,4.7745498123721255,Standard,50.21695780694987,0.0,0.11770552321453925,Low,6215
9110-HSGTV,1,United States,California,San Diego,92102,"32.716007, -117.117462",32.716007,-117.117462,Female,No,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5555.3,No,0,80,4631,Attitude of support person,0.0140642149259338,0,Low,0,Established High-Value,-1.3788250664313817,2.980085867847764,Standard,65.13137932199943,0.0,0.14198494959534289,Low,6044
8234-GSZYK,1,United States,California,Albion,95410,"39.225694, -123.717354",39.225694,-123.717354,Male,No,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.45,1110.05,No,0,51,3881,Attitude of support person,0.0140609231804079,0,Low,1,Low-Spend Stable,5.976547737764674,0.9115017730585402,Standard,54.57044286316306,0.0,0.12523072554309242,Low,6162
1985-MBRYP,1,United States,California,Arnold,95223,"38.32153, -120.236358",38.32153,-120.236358,Female,No,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.65,779.25,No,0,41,3678,Attitude of support person,0.0140608550061602,0,Low,1,Low-Spend Stable,5.961021570849434,0.1844657512184028,Standard,51.715824712657216,0.0,0.12111316200482748,Low,6191
5680-LQOGP,1,United States,California,Twin Bridges,95735,"38.805481, -120.13287",38.805481,-120.13287,Female,No,No,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5646.6,No,0,70,5308,Attitude of support person,0.0140587017917859,0,Low,0,Established High-Value,-1.3631924661923869,3.786787773353677,Standard,74.62358911079956,0.0,0.15873917364759335,Low,5926
0936-NQLJU,1,United States,California,Mokelumne Hill,95245,"38.304194, -120.592431",38.304194,-120.592431,Female,No,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,875.55,No,0,79,5062,Attitude of support person,0.0140503469166142,0,Low,1,Low-Spend Stable,6.4495898509378,1.2265297499698806,Standard,71.12285609190108,0.0,0.15277580576458896,Low,5968
9424-CMPOG,1,United States,California,Bakersfield,93307,"35.280113, -118.962329",35.280113,-118.962329,Male,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,197.4,No,0,65,4406,Attitude of support person,0.0139927674682183,0,Low,1,Low-Spend Stable,7.1210298099684906,0.6821073350080279,Standard,61.652133464969836,0.0,0.13658952151071987,Low,6082
5915-ANOEI,1,United States,California,Corcoran,93212,"36.04533, -119.532424",36.04533,-119.532424,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,79.15,5536.5,No,0,49,4408,Attitude of support person,0.0139925194757153,0,Low,0,Established High-Value,-0.8926096560439644,3.932917149761586,Standard,61.679025848953046,0.0,0.1367315064603152,Low,6081
8480-PPONV,1,United States,California,Guerneville,95446,"38.52576, -123.013347",38.52576,-123.013347,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.55,7159.05,No,0,25,6349,Attitude of support person,0.013988384057895,0,Low,0,Established High-Value,-1.475134542875639,6.226334306715763,Standard,88.81225038357536,0.0,0.17833309669175068,Low,5788
6169-PGNCD,1,United States,California,Westwood,96137,"40.271535, -121.018087",40.271535,-121.018087,Female,No,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),74.3,4166.35,No,0,54,5741,Attitude of support person,0.0139854413786362,0,Low,0,Established High-Value,-1.140339916779184,2.698872242923075,Standard,80.29041895475042,0.0,0.1655544512281698,Low,5878
